project_id,is_blue_ccs,log_capacity_mw,region,sponsor_type,sponsor_owner,tech,year_announced,duration,event_any,event_type,capacity_mw,region_short,cap_bkt,key,v7_project_id,sp_record_id,match_quality,Record ID,Project name,Primary end use sector,Primary end use sector detail,Secondary use sector,Output product,Will export,Export destination geography,project_status,Project status major,cbam_endex,sponsor_proxy_cbam
371,0,1.252762968495368,Asia,Unknown,Unknown,PEM,2021.0,5,0,0,2.5,UNK,M,2021_UNK_0_M,371,,no_match,,,,,,,,,,,0,0
371,0,1.252762968495368,Asia,Unknown,Unknown,PEM,2021.0,5,0,0,2.5,UNK,M,2021_UNK_0_M,371,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
372,1,0.0,North_America,Other,Genesis Fertilizers Limited Partnership,Blue_CCS,2024.0,2,0,0,0.0,NA,XS,2024_NA_1_XS,372,,exact_exhausted,,,,,,,,,,,0,0
372,1,0.0,North_America,Other,Genesis Fertilizers Limited Partnership,Blue_CCS,2024.0,2,0,0,0.0,NA,XS,2024_NA_1_XS,372,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
373,0,7.876471464110061,MENA,Other,Dai Infrastruktur Gmbh,PEM,2023.0,3,0,0,2633.5599999999995,UNK,XXL,2023_UNK_0_XXL,373,,no_match,,,,,,,,,,,0,0
373,0,7.876471464110061,MENA,Other,Dai Infrastruktur Gmbh,PEM,2023.0,3,0,0,2633.5599999999995,UNK,XXL,2023_UNK_0_XXL,373,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
374,1,0.0,North_America,Other,Yara International,Blue_CCS,2023.0,3,0,0,0.0,NA,XS,2023_NA_1_XS,374,,exact_exhausted,,,,,,,,,,,0,0
374,1,0.0,North_America,Other,Yara International,Blue_CCS,2023.0,3,0,0,0.0,NA,XS,2023_NA_1_XS,374,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
375,0,1.6094379124341005,EU,Unknown,Unknown,PEM,2025.0,1,0,0,4.000000000000001,EU,M,2025_EU_0_M,375,,exact_exhausted,,,,,,,,,,,0,0
375,0,1.6094379124341005,EU,Unknown,Unknown,PEM,2025.0,1,0,0,4.000000000000001,EU,M,2025_EU_0_M,375,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
376,0,0.262364264467491,Asia,Unknown,Unknown,PEM,2025.0,1,0,0,0.29999999999999993,UNK,S,2025_UNK_0_S,376,,no_match,,,,,,,,,,,0,0
376,0,0.262364264467491,Asia,Unknown,Unknown,PEM,2025.0,1,0,0,0.29999999999999993,UNK,S,2025_UNK_0_S,376,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
377,0,1.791759469228055,EU,Unknown,Unknown,PEM,2025.0,1,0,0,5.0,EU,M,2025_EU_0_M,377,,exact_exhausted,,,,,,,,,,,0,0
377,0,1.791759469228055,EU,Unknown,Unknown,PEM,2025.0,1,0,0,5.0,EU,M,2025_EU_0_M,377,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
378,0,0.5306282510621704,ANZ,Unknown,Unknown,PEM,2025.0,1,0,0,0.7,UNK,S,2025_UNK_0_S,378,,no_match,,,,,,,,,,,0,0
378,0,0.5306282510621704,ANZ,Unknown,Unknown,PEM,2025.0,1,0,0,0.7,UNK,S,2025_UNK_0_S,378,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
379,0,5.5254529391317835,EU,Unknown,Unknown,PEM,2021.0,5,0,0,249.9999999999999,EU,XL,2021_EU_0_XL,379,CETPROJH21242,exact,CETPROJH21242,Port of Gothenburg H2,Transport (other),Unknown,Unknown,Hydrogen,Unknown,,On-hold (assumed),Cancelled,0,0
380,0,0.8754687373538999,North_America,Unknown,Unknown,PEM,2025.0,1,0,0,1.3999999999999997,NA,M,2025_NA_0_M,380,CETPROJH23198,relaxed,CETPROJH23198,StormFisher Texas Methanol Plant,Unknown,Unknown,Unknown,Methanol,Unknown,,Design,Planning - early,0,0
381,0,2.3978952727983707,EU,Other,Lhyfe SA,PEM,2025.0,1,0,0,10.000000000000002,EU,L,2025_EU_0_L,381,CETPROJH23220,exact,CETPROJH23220,JMG Cranes Green H2,Transport (road),Industrial Vehicle,Unknown,Hydrogen,No,,Announced (advanced),Planning - early,0,0
382,0,5.707110264748875,EU,Other,SwitcH2 Offshore,PEM,2024.0,2,0,0,299.9999999999999,EU,XL,2024_EU_0_XL,382,CETPROJH22421,exact,CETPROJH22421,Guttroff,Transport (road),Refueling Station,Unknown,Hydrogen,No,,Design,Planning - early,0,0
383,0,0.6931471805599453,Asia,Oil_major,"Zhangjiakou City Transport and Shell New   Energy Co., Limited, Beijing Organizing Committee for the   Olympic Games (BOCOG)",PEM,2020.0,6,0,0,1.0,UNK,M,2020_UNK_0_M,383,,no_match,,,,,,,,,,,0,1
383,0,0.6931471805599453,Asia,Oil_major,"Zhangjiakou City Transport and Shell New   Energy Co., Limited, Beijing Organizing Committee for the   Olympic Games (BOCOG)",PEM,2020.0,6,0,0,1.0,UNK,M,2020_UNK_0_M,383,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,1
384,1,0.0,Asia,Other,Inpex Corporation,Blue_CCS,2024.0,2,0,0,0.0,UNK,XS,2024_UNK_1_XS,384,,no_match,,,,,,,,,,,0,0
384,1,0.0,Asia,Other,Inpex Corporation,Blue_CCS,2024.0,2,0,0,0.0,UNK,XS,2024_UNK_1_XS,384,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
385,0,1.0986122886681098,Other_Europe,Unknown,Unknown,PEM,2024.0,2,0,0,2.0000000000000004,OE,M,2024_OE_0_M,385,CETPROJH22987,relaxed,CETPROJH22987,A Energi Kvinesdal,Unknown,Unknown,Unknown,Ammonia,Unknown,,Announced (early stage),Planning - early,0,0
386,1,0.0,MENA,Other,Saudi Arabian Oil Company,Blue_CCS,2024.0,2,0,0,0.0,UNK,XS,2024_UNK_1_XS,386,,no_match,,,,,,,,,,,0,0
386,1,0.0,MENA,Other,Saudi Arabian Oil Company,Blue_CCS,2024.0,2,0,0,0.0,UNK,XS,2024_UNK_1_XS,386,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
387,0,2.3978952727983707,EU,Unknown,Unknown,PEM,2024.0,2,0,0,10.000000000000002,EU,L,2024_EU_0_L,387,CETPROJH22205,exact,CETPROJH22205,Nordex Navarra Green H2 Test,Industry (other),Other Industrial Processes & Equipment,Unknown,Hydrogen,No,,Fully commissioned,Operating,0,0
388,1,0.0,EU,Other,Oulun Energia,Blue_CCS,2024.0,2,0,0,0.0,EU,XS,2024_EU_1_XS,388,CETPROJH23302,exact,CETPROJH23302,Graforce Plasmalysis project,Unknown,,Unknown,Hydrogen,Unknown,,Decommissioned,Offline,0,0
389,0,1.252762968495368,Asia,Unknown,Unknown,PEM,2024.0,2,0,0,2.5,UNK,M,2024_UNK_0_M,389,,no_match,,,,,,,,,,,0,0
389,0,1.252762968495368,Asia,Unknown,Unknown,PEM,2024.0,2,0,0,2.5,UNK,M,2024_UNK_0_M,389,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
390,0,1.791759469228055,EU,Unknown,Unknown,PEM,2024.0,2,0,0,5.0,EU,M,2024_EU_0_M,390,CETPROJH22204,exact,CETPROJH22204,Odolanow Orlen Pilot Green H2,Gas grid,Blending,Unknown,Hydrogen,No,,Fully commissioned,Operating,0,0
391,0,1.801709800081223,North_America,Unknown,Unknown,PEM,2024.0,2,0,0,5.06,NA,M,2024_NA_0_M,391,CETPROJH22797,relaxed,CETPROJH22797,Project Pathfinder,Transport (road),Heavy Goods Vehicles,Transport (aviation) and industry (chemical feedstock),Liquids,Unknown,,Fully commissioned,Operating,0,0
392,0,1.6094379124341005,EU,Unknown,Unknown,PEM,2024.0,2,0,0,4.000000000000001,EU,M,2024_EU_0_M,392,CETPROJH22321,exact,CETPROJH22321,Seville (H2-24/7) Green H2,Unknown,Unknown,Unknown,Hydrogen,Unknown,,Feasibility,Planning - early,0,0
393,1,0.0,North_America,Other,"Clean Hydrogen Works LA-1, L.L.C.",Blue_CCS,2022.0,4,0,0,0.0,NA,XS,2022_NA_1_XS,393,,exact_exhausted,,,,,,,,,,,0,0
393,1,0.0,North_America,Other,"Clean Hydrogen Works LA-1, L.L.C.",Blue_CCS,2022.0,4,0,0,0.0,NA,XS,2022_NA_1_XS,393,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
394,0,2.3978952727983707,Asia,Other,"Sino-Synergy Hydrogen Energy Technology   (Jiaxing) Co., Ltd.",PEM,2016.0,10,0,0,10.000000000000002,UNK,L,2016_UNK_0_L,394,,no_match,,,,,,,,,,,0,0
394,0,2.3978952727983707,Asia,Other,"Sino-Synergy Hydrogen Energy Technology   (Jiaxing) Co., Ltd.",PEM,2016.0,10,0,0,10.000000000000002,UNK,L,2016_UNK_0_L,394,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
395,0,0.6931471805599453,EU,Unknown,Unknown,PEM,2024.0,2,0,0,1.0,EU,M,2024_EU_0_M,395,CETPROJH22028,exact,CETPROJH22028,FollHy Project,Unknown,Unknown,Unknown,Hydrogen,No,,Financed,Planning - advanced,0,0
396,1,0.0,North_America,Other,Newpoint Gas LLC,Blue_CCS,2022.0,4,0,0,0.0,NA,XS,2022_NA_1_XS,396,,exact_exhausted,,,,,,,,,,,0,0
396,1,0.0,North_America,Other,Newpoint Gas LLC,Blue_CCS,2022.0,4,0,0,0.0,NA,XS,2022_NA_1_XS,396,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
397,0,5.707110264748875,North_America,Unknown,Unknown,PEM,2024.0,2,0,0,299.9999999999999,NA,XL,2024_NA_0_XL,397,CETPROJH22398,exact,CETPROJH22398,Lewis County Transit Station/Port of Chehalis Hydrogen Production & Fueling Station,Transport (road),Refueling Station,Unknown,Hydrogen,No,,Under construction,Planning - advanced,0,0
398,0,5.303304908059076,North_America,Unknown,Unknown,PEM,2024.0,2,0,0,200.0,NA,XL,2024_NA_0_XL,398,CETPROJH23308,exact,CETPROJH23308,Chevron Lost Hills Oil Field PEM,Unknown,,Unknown,Hydrogen,No,,Announced (advanced),Planning - early,0,0
399,0,5.673323267171493,EU,Unknown,Unknown,PEM,2024.0,2,0,0,290.0000000000001,EU,XL,2024_EU_0_XL,399,CETPROJH22375,exact,CETPROJH22375,Croixrault Green H2,Transport (road),Unknown,Industry (chemical feedstock),Hydrogen,No,,Under construction,Planning - advanced,0,0
400,0,5.351858133476067,EU,Other,Deutsche ReGas GmbH & Co. KGaA,PEM,2024.0,2,0,0,210.00000000000003,EU,XL,2024_EU_0_XL,400,CETPROJH22362,exact,CETPROJH22362,EAV Green H2,Transport (rail),,Transport (road),Hydrogen,No,,Design,Planning - early,0,0
401,0,1.3862943611198906,Asia,Other,"Sino-Synergy Hydrogen Energy Technology   (Jiaxing) Co., Ltd.",PEM,2015.0,11,0,0,3.0,UNK,M,2015_UNK_0_M,401,,no_match,,,,,,,,,,,0,0
401,0,1.3862943611198906,Asia,Other,"Sino-Synergy Hydrogen Energy Technology   (Jiaxing) Co., Ltd.",PEM,2015.0,11,0,0,3.0,UNK,M,2015_UNK_0_M,401,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
402,1,0.0,North_America,Other,"Babcock & Wilcox Enterprises, Inc.",Blue_CCS,2024.0,2,0,0,0.0,NA,XS,2024_NA_1_XS,402,,exact_exhausted,,,,,,,,,,,0,0
402,1,0.0,North_America,Other,"Babcock & Wilcox Enterprises, Inc.",Blue_CCS,2024.0,2,0,0,0.0,NA,XS,2024_NA_1_XS,402,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
403,0,5.315026980110984,North_America,Unknown,Unknown,PEM,2024.0,2,0,0,202.37,NA,XL,2024_NA_0_XL,403,,exact_exhausted,,,,,,,,,,,0,0
403,0,5.315026980110984,North_America,Unknown,Unknown,PEM,2024.0,2,0,0,202.37,NA,XL,2024_NA_0_XL,403,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
404,0,4.342375829044089,North_America,Unknown,Unknown,PEM,2024.0,2,0,0,75.88999999999997,NA,L,2024_NA_0_L,404,CETPROJH22026,exact,CETPROJH22026,Scalable Hydrogen Energy Platform (SHEP),Unknown,Unknown,Unknown,Hydrogen,No,,Announced (advanced),Planning - early,0,0
405,1,0.0,North_America,Other,NUIONIC TECHNOLOGIES (CANADA) INC.,Blue_CCS,2024.0,2,0,0,0.0,NA,XS,2024_NA_1_XS,405,,exact_exhausted,,,,,,,,,,,0,0
405,1,0.0,North_America,Other,NUIONIC TECHNOLOGIES (CANADA) INC.,Blue_CCS,2024.0,2,0,0,0.0,NA,XS,2024_NA_1_XS,405,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
406,1,0.0,North_America,Industrial_gas,Linde plc,Blue_CCS,2024.0,2,0,0,0.0,NA,XS,2024_NA_1_XS,406,,exact_exhausted,,,,,,,,,,,0,1
406,1,0.0,North_America,Industrial_gas,Linde plc,Blue_CCS,2024.0,2,0,0,0.0,NA,XS,2024_NA_1_XS,406,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,1
407,1,0.0,Asia,Other,SINOPEC-East China Branch (SINOPEC-Huadong),Blue_CCS,2020.0,6,0,0,0.0,UNK,XS,2020_UNK_1_XS,407,,no_match,,,,,,,,,,,0,0
407,1,0.0,Asia,Other,SINOPEC-East China Branch (SINOPEC-Huadong),Blue_CCS,2020.0,6,0,0,0.0,UNK,XS,2020_UNK_1_XS,407,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
408,1,0.0,Other_Europe,Other,Associated British Ports,Blue_CCS,2024.0,2,0,0,0.0,OE,XS,2024_OE_1_XS,408,,exact_exhausted,,,,,,,,,,,0,0
408,1,0.0,Other_Europe,Other,Associated British Ports,Blue_CCS,2024.0,2,0,0,0.0,OE,XS,2024_OE_1_XS,408,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
409,1,0.0,Other_Europe,Other,BOC,Blue_CCS,2023.0,3,0,0,0.0,OE,XS,2023_OE_1_XS,409,CETPROJH21728,exact,CETPROJH21728,Brigg Power Station H2,Power & heat,Power,Unknown,Hydrogen,No,,Partially commissioned,Operating,0,0
410,0,1.6094379124341005,Asia,Unknown,Unknown,PEM,2024.0,2,0,0,4.000000000000001,UNK,M,2024_UNK_0_M,410,,no_match,,,,,,,,,,,0,0
410,0,1.6094379124341005,Asia,Unknown,Unknown,PEM,2024.0,2,0,0,4.000000000000001,UNK,M,2024_UNK_0_M,410,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
411,1,0.0,North_America,Other,Ten08 Energy LLC,Blue_CCS,2024.0,2,0,0,0.0,NA,XS,2024_NA_1_XS,411,,exact_exhausted,,,,,,,,,,,0,0
411,1,0.0,North_America,Other,Ten08 Energy LLC,Blue_CCS,2024.0,2,0,0,0.0,NA,XS,2024_NA_1_XS,411,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
412,1,0.0,North_America,Other,"CF Industries Holdings, Inc.",Blue_CCS,2024.0,2,0,0,0.0,NA,XS,2024_NA_1_XS,412,,exact_exhausted,,,,,,,,,,,0,0
412,1,0.0,North_America,Other,"CF Industries Holdings, Inc.",Blue_CCS,2024.0,2,0,0,0.0,NA,XS,2024_NA_1_XS,412,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
413,0,1.0986122886681098,Other,Unknown,Unknown,PEM,2021.0,5,0,0,2.0000000000000004,OT,M,2021_OT_0_M,413,CETPROJH2192,exact,CETPROJH2192,Cartagena refinery pilot project,Industry (refinery feedstock),Oil Refinery,Unknown,Hydrogen,Unknown,,Fully commissioned,Operating,1,0
414,1,0.0,MENA,Oil_major,Shell plc,Blue_CCS,2023.0,3,0,0,0.0,UNK,XS,2023_UNK_1_XS,414,,no_match,,,,,,,,,,,0,1
414,1,0.0,MENA,Oil_major,Shell plc,Blue_CCS,2023.0,3,0,0,0.0,UNK,XS,2023_UNK_1_XS,414,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,1
415,0,2.3978952727983707,EU,Other,Enertrag Service GmbH,PEM,2024.0,2,0,0,10.000000000000002,EU,L,2024_EU_0_L,415,CETPROJH22029,exact,CETPROJH22029,H-TEC project/HUB LA ISLA H2,Transport (road),"Heavy Goods, Light Motor & Industry Vehicles",Unknown,Hydrogen,No,,Design,Planning - early,0,0
416,0,1.252762968495368,Other_Europe,Unknown,Unknown,PEM,2024.0,2,0,0,2.5,OE,M,2024_OE_0_M,416,CETPROJH22469,relaxed,CETPROJH22469,HydroGlen Project,Transport (road),Fuel cell vehicles,Unknown,Hydrogen,No,,Under construction,Planning - advanced,0,0
417,0,1.0986122886681098,MENA,Unknown,Unknown,PEM,2022.0,4,0,0,2.0000000000000004,UNK,M,2022_UNK_0_M,417,,no_match,,,,,,,,,,,0,0
417,0,1.0986122886681098,MENA,Unknown,Unknown,PEM,2022.0,4,0,0,2.0000000000000004,UNK,M,2022_UNK_0_M,417,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
418,0,4.795790545596741,EU,Industrial_gas,L'Air Liquide S.A.,PEM,2024.0,2,0,0,120.00000000000003,EU,XL,2024_EU_0_XL,418,CETPROJH22714,exact,CETPROJH22714,Turn2X,Industry (other),Glass,Unknown,Methane,Yes,Germany,Fully commissioned,Operating,0,1
419,0,2.3978952727983707,EU,Other,HyDN GmbH,PEM,2024.0,2,0,0,10.000000000000002,EU,L,2024_EU_0_L,419,CETPROJH22211,exact,CETPROJH22211,Project Hyvia,Transport (road),Unknown,Unknown,Hydrogen,No,,Announced (advanced),Planning - early,0,0
420,1,0.0,North_America,Other,Copenhagen Infrastructure Partners P/S,Blue_CCS,2023.0,3,0,0,0.0,NA,XS,2023_NA_1_XS,420,,exact_exhausted,,,,,,,,,,,0,0
420,1,0.0,North_America,Other,Copenhagen Infrastructure Partners P/S,Blue_CCS,2023.0,3,0,0,0.0,NA,XS,2023_NA_1_XS,420,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
421,1,0.0,MENA,Other,SABIC Agri-Nutrients Company,Blue_CCS,2024.0,2,0,0,0.0,UNK,XS,2024_UNK_1_XS,421,,no_match,,,,,,,,,,,0,0
421,1,0.0,MENA,Other,SABIC Agri-Nutrients Company,Blue_CCS,2024.0,2,0,0,0.0,UNK,XS,2024_UNK_1_XS,421,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
422,0,3.044522437723423,Other_Europe,Other,Hydrogen Solutions AS,PEM,2024.0,2,0,0,20.0,OE,L,2024_OE_0_L,422,CETPROJH22261,relaxed,CETPROJH22261,Project Pioneer Two,Transport (road),Heavy Goods Vehicles,Transport (aviation),Hydrogen,No,,Under construction,Planning - advanced,0,0
423,0,2.3978952727983707,EU,Other,Lhyfe SA,PEM,2024.0,2,0,0,10.000000000000002,EU,L,2024_EU_0_L,423,CETPROJH23125,exact,CETPROJH23125,Loviisa nuclear power plant H2/Kalla test center Alkaline,Other,R&D,Unknown,Hydrogen,No,,Under construction,Planning - advanced,0,0
424,1,0.0,North_America,Unknown,Unknown,Blue_CCS,2024.0,2,0,0,0.0,NA,XS,2024_NA_1_XS,424,,exact_exhausted,,,,,,,,,,,0,0
424,1,0.0,North_America,Unknown,Unknown,Blue_CCS,2024.0,2,0,0,0.0,NA,XS,2024_NA_1_XS,424,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
425,0,0.009950330853168,Other,Unknown,Unknown,PEM,2020.0,6,0,0,0.009999999999999917,OT,XS,2020_OT_0_XS,425,CETPROJH2336,exact,CETPROJH2336,Inga Dam,Power & heat,Power and heat,Industry (other) and transport (other),Hydrogen,Unknown,,On-hold (assumed),Cancelled,0,0
426,1,0.0,Other_Europe,Other,Hynor Lillestrom AS,Blue_CCS,2012.0,14,0,0,0.0,OE,XS,2012_OE_1_XS,426,CETPROJH22190,relaxed,CETPROJH22190,Akershus Energy Park/The HyNor Project Low Carbon,Transport (road),Refueling Station,Power & heat,Hydrogen,Unknown,,Fully commissioned,Operating,0,0
427,1,0.0,North_America,Other,8 Rivers Capital LLC,Blue_CCS,2024.0,2,0,0,0.0,NA,XS,2024_NA_1_XS,427,,exact_exhausted,,,,,,,,,,,0,0
427,1,0.0,North_America,Other,8 Rivers Capital LLC,Blue_CCS,2024.0,2,0,0,0.0,NA,XS,2024_NA_1_XS,427,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
428,1,0.0,EU,Other,VNG AG,Blue_CCS,2022.0,4,0,0,0.0,EU,XS,2022_EU_1_XS,428,CETPROJH22986,relaxed,CETPROJH22986,Yara-Northern Lights Sluiskil Plant,Industry (chemical feedstock),Fertilizer,Unknown,Ammonia,Unknown,,On-hold (assumed),Cancelled,1,0
429,1,0.0,EU,Oil_major,Equinor ASA,Blue_CCS,2021.0,5,0,0,0.0,EU,XS,2021_EU_1_XS,429,,exact_exhausted,,,,,,,,,,,0,1
429,1,0.0,EU,Oil_major,Equinor ASA,Blue_CCS,2021.0,5,0,0,0.0,EU,XS,2021_EU_1_XS,429,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,1
430,0,0.0953101798043248,EU,Unknown,Unknown,PEM,2024.0,2,0,0,0.09999999999999994,EU,XS,2024_EU_0_XS,430,CETPROJH23158,exact,CETPROJH23158,ReSTart eSAF,Transport (aviation),,Unknown,"Methanol,SAF",Unknown,,Feasibility,Planning - early,0,0
431,1,0.0,North_America,Other,INEOS Nitriles USA,Blue_CCS,2024.0,2,0,0,0.0,NA,XS,2024_NA_1_XS,431,,exact_exhausted,,,,,,,,,,,0,0
431,1,0.0,North_America,Other,INEOS Nitriles USA,Blue_CCS,2024.0,2,0,0,0.0,NA,XS,2024_NA_1_XS,431,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
432,0,1.8562979903656265,EU,Unknown,Unknown,PEM,2024.0,2,0,0,5.400000000000002,EU,M,2024_EU_0_M,432,CETPROJH22183,exact,CETPROJH22183,Iberia Hospital Green H2,Power & heat,Power,Unknown,Hydrogen,No,,Design,Planning - early,0,0
433,0,1.0986122886681098,EU,Unknown,Unknown,PEM,2024.0,2,0,0,2.0000000000000004,EU,M,2024_EU_0_M,433,,exact_exhausted,,,,,,,,,,,0,0
433,0,1.0986122886681098,EU,Unknown,Unknown,PEM,2024.0,2,0,0,2.0000000000000004,EU,M,2024_EU_0_M,433,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
434,0,3.258096538021482,EU,Oil_major,BP p.l.c.,PEM,2021.0,5,0,0,25.000000000000004,EU,L,2021_EU_0_L,434,CETPROJH2521,exact,CETPROJH2521,Renewable Gasfield Project,Industry (other),Metals,Unknown,Hydrogen,No,,Fully commissioned,Operating,0,1
435,0,1.791759469228055,EU,Unknown,Unknown,PEM,2023.0,3,0,0,5.0,EU,M,2023_EU_0_M,435,CETPROJH21651,exact,CETPROJH21651,H2Evora,Power & heat,Power storage,Unknown,Hydrogen,Unknown,,Under construction,Planning - advanced,0,0
436,0,2.772588722239781,Other_Europe,Oil_major,Grenian Hydrogen Limited,PEM,2024.0,2,0,0,14.999999999999998,OE,L,2024_OE_0_L,436,CETPROJH22481,relaxed,CETPROJH22481,H2Uri,Transport (road),Heavy Goods Vehicles,Unknown,Hydrogen,No,,Under construction,Planning - advanced,0,1
437,1,0.0,EU,Industrial_gas,L'Air Liquide S.A.,Blue_CCS,2013.0,13,0,0,0.0,EU,XS,2013_EU_1_XS,437,CETPROJH22124,relaxed,CETPROJH22124,Port Jerome Cryocap,Industry (other),Unknown,Unknown,Hydrogen,Unknown,,Fully commissioned,Operating,0,1
438,1,0.0,North_America,Other,Transition Industries LLC,Blue_CCS,2024.0,2,0,0,0.0,NA,XS,2024_NA_1_XS,438,,exact_exhausted,,,,,,,,,,,0,0
438,1,0.0,North_America,Other,Transition Industries LLC,Blue_CCS,2024.0,2,0,0,0.0,NA,XS,2024_NA_1_XS,438,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
439,0,0.0,Other,Other,HIF Global,PEM,2020.0,6,0,0,0.0,OT,XS,2020_OT_0_XS,439,CETPROJH2220,exact,CETPROJH2220,Las Tortolas H2,Transport (road),Industrial Vehicle,Power & heat,Hydrogen,Unknown,,Fully commissioned,Operating,0,0
440,0,3.044522437723423,Other,Other,H2 Green Mining SpA,PEM,2024.0,2,0,0,20.0,OT,L,2024_OT_0_L,440,CETPROJH22417,exact,CETPROJH22417,Kahiros Green H2 Project,Transport (road),Trucks,Unknown,Hydrogen,No,,Permitted,Planning - advanced,0,0
441,0,5.662960480135946,Other,Other,HIF Global,PEM,2020.0,6,0,0,287.00000000000006,OT,XL,2020_OT_0_XL,441,CETPROJH21421,exact,CETPROJH21421,Ain Sokhna H2,Industry (chemical feedstock),,Unknown,"Hydrogen,Ammonia",Unknown,,Fully commissioned,Operating,1,0
442,0,2.3978952727983707,Other,Unknown,Unknown,PEM,2022.0,4,0,0,10.000000000000002,OT,L,2022_OT_0_L,442,CETPROJH228,exact,CETPROJH228,Green Hydrogen for Mobility Muscat,Transport (road),Light Motor Vehicles,Unknown,Hydrogen,Unknown,,Fully commissioned,Operating,0,0
443,0,2.3978952727983707,Asia,Other,"China Energy Engineering Group Co., Ltd.",PEM,2023.0,3,0,0,10.000000000000002,UNK,L,2023_UNK_0_L,443,,no_match,,,,,,,,,,,0,0
443,0,2.3978952727983707,Asia,Other,"China Energy Engineering Group Co., Ltd.",PEM,2023.0,3,0,0,10.000000000000002,UNK,L,2023_UNK_0_L,443,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
444,0,0.8109302162163288,Other,Other,HIF Global,PEM,2020.0,6,0,0,1.25,OT,M,2020_OT_0_M,444,CETPROJH2364,exact,CETPROJH2364,Power-to-X Pilot,Other,R&D,Unknown,Hydrogen,Unknown,,Fully commissioned,Operating,0,0
445,0,3.7984062786411785,Other,Other,Colbún S.A.,PEM,2024.0,2,0,0,43.63,OT,L,2024_OT_0_L,445,CETPROJH22277,exact,CETPROJH22277,Kahiros Green H2 Project,Transport (road),Trucks,Unknown,Hydrogen,No,,Design,Planning - early,0,0
446,0,1.3862943611198906,EU,Unknown,Unknown,PEM,2024.0,2,0,0,3.0,EU,M,2024_EU_0_M,446,,exact_exhausted,,,,,,,,,,,0,0
446,0,1.3862943611198906,EU,Unknown,Unknown,PEM,2024.0,2,0,0,3.0,EU,M,2024_EU_0_M,446,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
447,1,0.0,North_America,Other,"Idemitsu Kosan Co.,Ltd.",Blue_CCS,2023.0,3,0,0,0.0,NA,XS,2023_NA_1_XS,447,,exact_exhausted,,,,,,,,,,,0,0
447,1,0.0,North_America,Other,"Idemitsu Kosan Co.,Ltd.",Blue_CCS,2023.0,3,0,0,0.0,NA,XS,2023_NA_1_XS,447,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
448,0,0.4054651081081644,Asia,Unknown,Unknown,PEM,2024.0,2,0,0,0.5,UNK,S,2024_UNK_0_S,448,,no_match,,,,,,,,,,,0,0
448,0,0.4054651081081644,Asia,Unknown,Unknown,PEM,2024.0,2,0,0,0.5,UNK,S,2024_UNK_0_S,448,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
